Gene stable ID	Human gene stable ID	Human gene name	Human homology type	Human orthology confidence [0 low, 1 high]	%id. target Human gene identical to query gene	%id. query gene identical to target Human gene	Gene name
ENSMUSG00000041958	ENSG00000087111	PIGS	ortholog_one2one	1	91.8919	91.8919	Pigs
ENSMUSG00000047904	ENSG00000180616	SSTR2	ortholog_one2one	1	93.7669	93.7669	Sstr2
ENSMUSG00000103034							Gm8797
ENSMUSG00000059064							Gm10059
ENSMUSG00000107149							Gm30708
ENSMUSG00000027430	ENSG00000125821	DTD1	ortholog_one2one	1	95.2153	95.2153	Dtd1
ENSMUSG00000005299	ENSG00000168924	LETM1	ortholog_one2one	1	83.8753	83.7618	Letm1
ENSMUSG00000095469							Gm21965
ENSMUSG00000085717							Hmgb4os
ENSMUSG00000018661	ENSG00000166685	COG1	ortholog_one2one	1	85.102	85.102	Cog1
ENSMUSG00000105800							Gm18985
ENSMUSG00000056716							Gm5420
ENSMUSG00000048686	ENSG00000176256	HMGB4	ortholog_one2one	1	74.0331	72.043	Hmgb4
ENSMUSG00000026904	ENSG00000144290	SLC4A10	ortholog_one2one	1	97.6744	97.6744	Slc4a10
ENSMUSG00000081480							Gm13608
ENSMUSG00000045639	ENSG00000102870	ZNF629	ortholog_one2one	1	89.158	88.9528	Zfp629
ENSMUSG00000105028							Gm18747
ENSMUSG00000087459							Csmd2os
ENSMUSG00000001855	ENSG00000126883	NUP214	ortholog_one2one	1	76.8345	76.6507	Nup214
ENSMUSG00000093421							Obox3-ps6
ENSMUSG00000032249	ENSG00000139223	ANP32D	ortholog_one2many	0	44.9393	84.7328	Anp32a
ENSMUSG00000032249	ENSG00000140350	ANP32A	ortholog_one2many	1	89.4737	88.755	Anp32a
ENSMUSG00000075025							Gm10804
ENSMUSG00000054310							Obox1
ENSMUSG00000028804	ENSG00000121904	CSMD2	ortholog_one2one	1	95.486	94.9601	Csmd2
ENSMUSG00000104481							Gm38063
ENSMUSG00000003477	ENSG00000254959	INMT-MINDY4	ortholog_one2many	0	26.8939	50.3546	Inmt
ENSMUSG00000003477	ENSG00000241644	INMT	ortholog_one2many	1	57.197	57.4144	Inmt
ENSMUSG00000085595							Gm16090
ENSMUSG00000036816	ENSG00000179774	ATOH7	ortholog_one2one	1	84.5638	82.8947	Atoh7
ENSMUSG00000003309	ENSG00000129354	AP1M2	ortholog_one2one	1	97.1765	97.1765	Ap1m2
ENSMUSG00000096901							Gm3029
ENSMUSG00000104259							Gm37538
ENSMUSG00000102487							Gm21871
ENSMUSG00000096793							Gm3002
ENSMUSG00000049532	ENSG00000165821	SALL2	ortholog_one2one	1	90.7371	90.4667	Sall2
ENSMUSG00000031059	ENSG00000147123	NDUFB11	ortholog_one2many	1	77.4834	71.7791	Ndufb11
ENSMUSG00000095042							Gm12537
ENSMUSG00000076907							Traj22
ENSMUSG00000097594							Gm2907
ENSMUSG00000084306							Gm11743
ENSMUSG00000096955							Gm26570
ENSMUSG00000020067	ENSG00000138347	MYPN	ortholog_one2one	1	87.9087	87.5758	Mypn
ENSMUSG00000097127							Gm26886
ENSMUSG00000020788	ENSG00000074370	ATP2A3	ortholog_one2one	1	92.7746	91.5399	Atp2a3
ENSMUSG00000076908							Traj21
ENSMUSG00000083337							Gm11539
ENSMUSG00000093887							Gm3033
ENSMUSG00000078706							Gm53
ENSMUSG00000084119							Gm12351
ENSMUSG00000100422							Gm29226
ENSMUSG00000107597							Gm44764
ENSMUSG00000023707	ENSG00000111325	OGFOD2	ortholog_one2one	1	84.8138	84.5714	Ogfod2
ENSMUSG00000091756							Gm3095
ENSMUSG00000094534							Gm20945
ENSMUSG00000108084							Gm7932
ENSMUSG00000095588							Gm12350
ENSMUSG00000096218							Gm2916
ENSMUSG00000100483							Gm28237
ENSMUSG00000108091							Gm44221
ENSMUSG00000108004							Gm44080
ENSMUSG00000093800							Gm20796
ENSMUSG00000053007	ENSG00000146592	CREB5	ortholog_one2one	1	97.7591	68.7008	Creb5
ENSMUSG00000102979							Gm37350
ENSMUSG00000107331							Gm42732
ENSMUSG00000027431	ENSG00000132631	SCP2D1	ortholog_one2one	1	66.6667	66.6667	Scp2d1
ENSMUSG00000107292							Gm42733
ENSMUSG00000085826							Gm15638
ENSMUSG00000100450							Gm9443
ENSMUSG00000020137	ENSG00000258064	RP11-293I14.2	ortholog_one2many	0	30.8756	79.7619	Thap2
ENSMUSG00000020137	ENSG00000173451	THAP2	ortholog_one2many	1	88.4793	84.2105	Thap2
ENSMUSG00000032582	ENSG00000004534	RBM6	ortholog_one2one	1	89.356	88.9581	Rbm6
ENSMUSG00000062353							Gm15772
ENSMUSG00000029152	ENSG00000109180	OCIAD1	ortholog_one2one	1	85.4251	86.1225	Ociad1
ENSMUSG00000099392							Gm29414
ENSMUSG00000029723	ENSG00000166925	TSC22D4	ortholog_one2one	1	56.3851	72.6582	Tsc22d4
ENSMUSG00000033149	ENSG00000144824	PHLDB2	ortholog_one2one	1	83.6406	86.9114	Phldb2
ENSMUSG00000074454							Defb33
ENSMUSG00000020875	ENSG00000170689	HOXB9	ortholog_one2one	1	96.8	96.8	Hoxb9
ENSMUSG00000093614							Gm20693
ENSMUSG00000061311	ENSG00000166349	RAG1	ortholog_one2one	1	90	89.7411	Rag1
ENSMUSG00000066772							Obox3
ENSMUSG00000108766							Gm44760
ENSMUSG00000032864	ENSG00000175097	RAG2	ortholog_one2one	1	88.425	88.425	Rag2
ENSMUSG00000100313							Gm28323
ENSMUSG00000004317	ENSG00000171365	CLCN5	ortholog_one2one	1	97.1814	97.1814	Clcn5
ENSMUSG00000108801							Gm44514
ENSMUSG00000082858							Gm11746
ENSMUSG00000030814	ENSG00000099385	BCL7C	ortholog_one2one	1	76.0369	68.1818	Bcl7c
ENSMUSG00000018417	ENSG00000128641	MYO1B	ortholog_one2one	1	97.8873	97.8873	Myo1b
ENSMUSG00000109329							Gm45099
ENSMUSG00000029449	ENSG00000139725	RHOF	ortholog_one2one	1	92.891	92.891	Rhof
ENSMUSG00000032602	ENSG00000178537	SLC25A20	ortholog_one2one	1	93.0233	93.0233	Slc25a20
ENSMUSG00000110911							RP23-242K3.4
ENSMUSG00000111720							RP23-242K3.5
ENSMUSG00000096474							Gm5561
ENSMUSG00000104678							Gm4321
ENSMUSG00000056648	ENSG00000120068	HOXB8	ortholog_one2one	1	98.3539	98.3539	Hoxb8
ENSMUSG00000027165	ENSG00000166352	C11orf74	ortholog_one2one	1	58.6066	64.7059	B230118H07Rik
ENSMUSG00000085937							Ccdc42os
ENSMUSG00000102888							Ighv1-11
ENSMUSG00000104703							4921521D15Rik
ENSMUSG00000084169							Gm12240
ENSMUSG00000035236	ENSG00000173611	SCAI	ortholog_one2one	1	97.5247	93.9587	Scai
ENSMUSG00000081749							Gm12241
ENSMUSG00000110039							Gm45541
ENSMUSG00000028291	ENSG00000135334	AKIRIN2	ortholog_one2one	1	93.0348	92.1182	Akirin2
ENSMUSG00000044499	ENSG00000249853	HS3ST5	ortholog_one2one	1	96.8208	96.8208	Hs3st5
ENSMUSG00000022829	ENSG00000145087	STXBP5L	ortholog_one2one	1	95.9494	95.8685	Stxbp5l
ENSMUSG00000030282	ENSG00000111726	CMAS	ortholog_one2one	1	94.213	93.7788	Cmas
ENSMUSG00000061549	ENSG00000177174	OR14C36	ortholog_one2many	1	59.4855	59.2949	Olfr301
ENSMUSG00000061207	ENSG00000204344	STK19	ortholog_one2one	1	85.8268	59.2391	Stk19
ENSMUSG00000087172							Gm12153
ENSMUSG00000111233							RP23-242K3.3
ENSMUSG00000106845							Gm43156
ENSMUSG00000086738							Gm12154
ENSMUSG00000095416	ENSG00000211934	IGHV1-2	ortholog_many2many	0	62.3932	62.3932	Ighv1-12
ENSMUSG00000095416	ENSG00000277282	IGHV1OR21-1	ortholog_many2many	0	58.9744	58.9744	Ighv1-12
ENSMUSG00000095416	ENSG00000281990	IGHV1-69-2	ortholog_many2many	0	55.5556	55.5556	Ighv1-12
ENSMUSG00000095416	ENSG00000211935	IGHV1-3	ortholog_many2many	0	64.9573	64.9573	Ighv1-12
ENSMUSG00000095416	ENSG00000211973	IGHV1-69	ortholog_many2many	0	60.6838	60.6838	Ighv1-12
ENSMUSG00000095416	ENSG00000278782	AC136616.3	ortholog_many2many	0	49.5727	61.0526	Ighv1-12
ENSMUSG00000095416	ENSG00000211962	IGHV1-46	ortholog_many2many	1	64.1026	64.1026	Ighv1-12
ENSMUSG00000095416	ENSG00000280411	IGHV1-69D	ortholog_many2many	0	59.8291	59.8291	Ighv1-12
ENSMUSG00000095416	ENSG00000211961	IGHV1-45	ortholog_many2many	0	57.265	57.265	Ighv1-12
ENSMUSG00000095416	ENSG00000270505	IGHV1OR15-1	ortholog_many2many	0	59.8291	59.8291	Ighv1-12
ENSMUSG00000095416	ENSG00000211945	IGHV1-18	ortholog_many2many	0	60.6838	60.6838	Ighv1-12
ENSMUSG00000095416	ENSG00000211950	IGHV1-24	ortholog_many2many	0	57.265	57.265	Ighv1-12
ENSMUSG00000095416	ENSG00000281179	RP11-294C11.4	ortholog_many2many	0	59.8291	59.8291	Ighv1-12
ENSMUSG00000095416	ENSG00000188403	IGHV1OR15-9	ortholog_many2many	0	59.8291	59.8291	Ighv1-12
ENSMUSG00000095416	ENSG00000211968	IGHV1-58	ortholog_many2many	0	57.265	57.265	Ighv1-12
ENSMUSG00000107065							Gm43155
ENSMUSG00000054434	ENSG00000188735	TMEM120B	ortholog_one2one	1	94.3953	94.3953	Tmem120b
ENSMUSG00000032212	ENSG00000137776	SLTM	ortholog_one2one	1	91.3676	91.1025	Sltm
ENSMUSG00000082790							Gm12155
ENSMUSG00000040044	ENSG00000135336	ORC3	ortholog_one2one	1	79.4406	79.7753	Orc3
ENSMUSG00000110730							RP23-242K3.2
ENSMUSG00000004296	ENSG00000113302	IL12B	ortholog_one2one	1	65.9701	67.3781	Il12b
ENSMUSG00000084178							Gm11759
ENSMUSG00000087158							Gm14093
ENSMUSG00000042340	ENSG00000150281	CTF1	ortholog_one2one	1	78.8177	79.602	Ctf1
ENSMUSG00000074753							Gm14092
ENSMUSG00000021221	ENSG00000205683	DPF3	ortholog_one2one	1	77.7778	71.3592	Dpf3
ENSMUSG00000000732	ENSG00000160223	ICOSLG	ortholog_one2many	0	40.9938	42.7184	Icosl
ENSMUSG00000000732	ENSG00000277117	CH507-9B2.1	ortholog_one2many	0	40.9938	42.7184	Icosl
ENSMUSG00000063873	ENSG00000185052	SLC24A3	ortholog_one2one	1	96.9748	89.5963	Slc24a3
ENSMUSG00000045915	ENSG00000161973	CCDC42	ortholog_one2one	1	86.3924	86.3924	Ccdc42
ENSMUSG00000060034							Ctf2
ENSMUSG00000098386							Ranbp2-ps10
ENSMUSG00000093719							Obox4-ps30
ENSMUSG00000033763	ENSG00000132613	MTSS1L	ortholog_one2one	1	94.2657	90.2276	Mtss1l
ENSMUSG00000102847							Gm34274
ENSMUSG00000093397							Obox4-ps29
ENSMUSG00000100040							Gm28467
ENSMUSG00000093513							Obox4-ps31
ENSMUSG00000098278							Ranbp2-ps8
ENSMUSG00000103773							Gm34217
ENSMUSG00000095274							Obox4-ps27
ENSMUSG00000060811							Gm10088
ENSMUSG00000074369							Obox2
ENSMUSG00000063651	ENSG00000105427	CNFN	ortholog_one2one	1	87.0968	96.4286	Cnfn
ENSMUSG00000094955							Gm3699
ENSMUSG00000098702							1500015A07Rik
ENSMUSG00000089673							Gm16546
ENSMUSG00000081540							Gm12538
ENSMUSG00000110903							RP24-386D3.5
ENSMUSG00000111231							RP23-290D15.1
ENSMUSG00000029664	ENSG00000105825	TFPI2	ortholog_one2one	1	53.4783	52.3404	Tfpi2
ENSMUSG00000110772							RP24-386D3.6
ENSMUSG00000092401	ENSG00000177174	OR14C36	ortholog_one2many	0	41.5094	42.3077	Olfr300-ps1
ENSMUSG00000097311							Gm26871
ENSMUSG00000089839							Rps19-ps11
ENSMUSG00000105547	ENSG00000211685	IGLC7	ortholog_many2many	0	63.8095	63.2075	Iglc3
ENSMUSG00000105547	ENSG00000211675	IGLC1	ortholog_many2many	0	65.7143	65.0943	Iglc3
ENSMUSG00000105547	ENSG00000254709	IGLL5	ortholog_many2many	0	64.7619	31.7757	Iglc3
ENSMUSG00000105547	ENSG00000211679	IGLC3	ortholog_many2many	0	63.8095	63.2075	Iglc3
ENSMUSG00000105547	ENSG00000211677	IGLC2	ortholog_many2many	0	63.8095	63.2075	Iglc3
ENSMUSG00000105547	ENSG00000128322	IGLL1	ortholog_many2many	0	63.8095	31.4554	Iglc3
ENSMUSG00000033032	ENSG00000157510	AFAP1L1	ortholog_one2one	1	88.9323	88.9323	Afap1l1
ENSMUSG00000112822							RP23-307F3.6
ENSMUSG00000076934							Iglv1
ENSMUSG00000038240	ENSG00000164494	PDSS2	ortholog_one2one	1	87.0324	87.4687	Pdss2
ENSMUSG00000111094							RP24-499N24.4
ENSMUSG00000034163	ENSG00000133858	ZFC3H1	ortholog_one2one	1	91.3655	91.5033	Zfc3h1
ENSMUSG00000000532	ENSG00000135503	ACVR1B	ortholog_one2one	1	98.0198	90.6593	Acvr1b
ENSMUSG00000111445							RP24-499N24.5
ENSMUSG00000084780							Gm15350
ENSMUSG00000105906	ENSG00000211685	IGLC7	ortholog_many2many	0	70.7547	70.7547	Iglc1
ENSMUSG00000105906	ENSG00000211675	IGLC1	ortholog_many2many	0	71.6981	71.6981	Iglc1
ENSMUSG00000105906	ENSG00000254709	IGLL5	ortholog_many2many	0	70.7547	35.0467	Iglc1
ENSMUSG00000105906	ENSG00000211679	IGLC3	ortholog_many2many	1	71.6981	71.6981	Iglc1
ENSMUSG00000105906	ENSG00000211677	IGLC2	ortholog_many2many	0	71.6981	71.6981	Iglc1
ENSMUSG00000105906	ENSG00000128322	IGLL1	ortholog_many2many	0	69.8113	34.7418	Iglc1
ENSMUSG00000102587							Ighv1-13
ENSMUSG00000106405							Iglj3p
ENSMUSG00000087054							Gm12405
ENSMUSG00000106567							2010309G21Rik
ENSMUSG00000022687	ENSG00000144857	BOC	ortholog_one2one	1	86.7568	86.3677	Boc
ENSMUSG00000083314							Gm11742
ENSMUSG00000079020	ENSG00000022567	SLC45A4	ortholog_one2one	1	84.2038	81.8069	Slc45a4
ENSMUSG00000106668							Iglj1
ENSMUSG00000020802	ENSG00000175931	UBE2O	ortholog_one2one	1	94.0994	93.8081	Ube2o
ENSMUSG00000102347							Gm21469
ENSMUSG00000105231							Iglj3
ENSMUSG00000020168	ENSG00000177174	OR14C36	ortholog_one2many	0	55.1515	58.3333	Olfr299
ENSMUSG00000104178							Gm9916
ENSMUSG00000104033							Gm37773
ENSMUSG00000054822							1700041G16Rik
ENSMUSG00000104480							Gm21661
ENSMUSG00000031441	ENSG00000068650	ATP11A	ortholog_one2one	1	88.2056	92.328	Atp11a
ENSMUSG00000111528							RP24-499N24.6
ENSMUSG00000106658							Gm42426
ENSMUSG00000100146							1700020M21Rik
ENSMUSG00000042219	ENSG00000184698	OR51M1	ortholog_one2one	1	83.0721	81.2883	Olfr631
ENSMUSG00000038721	ENSG00000260027	HOXB7	ortholog_one2one	1	94.0092	94.0092	Hoxb7
ENSMUSG00000103848							Gm17934
ENSMUSG00000104422							Ighv1-14
ENSMUSG00000103733							Gm6162
ENSMUSG00000073938							Olfr632
ENSMUSG00000024431	ENSG00000113580	NR3C1	ortholog_one2one	1	88.6364	90.2314	Nr3c1
ENSMUSG00000086846							Gm13642
ENSMUSG00000027018	ENSG00000128708	HAT1	ortholog_one2one	1	93.2692	92.6014	Hat1
ENSMUSG00000109837							Gm45655
ENSMUSG00000062878	ENSG00000241128	OR14A2	ortholog_one2many	0	66.2651	70.0637	Olfr298
ENSMUSG00000073937							Olfr633
ENSMUSG00000081046							Gm12846
ENSMUSG00000039738	ENSG00000188827	SLX4	ortholog_one2one	1	60.2556	51.4177	Slx4
ENSMUSG00000080751							Olfr634-ps1
ENSMUSG00000026492	ENSG00000162851	TFB2M	ortholog_one2one	1	52.5253	52.5253	Tfb2m
ENSMUSG00000038700	ENSG00000120075	HOXB5	ortholog_one2one	1	98.8848	98.8848	Hoxb5
ENSMUSG00000086192							Gm13609
ENSMUSG00000094520	ENSG00000167360	OR51Q1	ortholog_one2many	1	82.5545	83.5962	Olfr635
ENSMUSG00000090157							Gm16534
ENSMUSG00000037966	ENSG00000131669	NINJ1	ortholog_one2one	1	89.4737	89.4737	Ninj1
ENSMUSG00000082281							Gm4886
ENSMUSG00000085781							Gm15640
ENSMUSG00000050592	ENSG00000126882	FAM78A	ortholog_one2one	1	97.1731	97.1731	Fam78a
ENSMUSG00000000690	ENSG00000108511	HOXB6	ortholog_one2one	1	97.7679	97.7679	Hoxb6
ENSMUSG00000087141	ENSG00000240891	PLCXD2	ortholog_one2one	1	81.4706	90.8197	Plcxd2
ENSMUSG00000055621							Olfr636-ps1
ENSMUSG00000034683	ENSG00000150722	PPP1R1C	ortholog_one2one	1	85.1852	79.3103	Ppp1r1c
ENSMUSG00000084236							Olfr637-ps1
ENSMUSG00000041231	ENSG00000164332	UBLCP1	ortholog_one2one	1	98.1132	98.1132	Ublcp1
ENSMUSG00000102792							Gm32175
ENSMUSG00000085645							Hoxb5os
ENSMUSG00000103148							Gm37746
ENSMUSG00000104013							Gm37365
ENSMUSG00000093913							Obox4-ps28
ENSMUSG00000099597							Gm28933
ENSMUSG00000104051							Gm38128
ENSMUSG00000098861							Ranbp2-ps9
ENSMUSG00000038022	ENSG00000106125	MINDY4	ortholog_one2one	1	75.2688	73.9762	Fam188b
ENSMUSG00000081848							Gm14925
ENSMUSG00000103353							Gm37597
ENSMUSG00000081812							Gm4789
ENSMUSG00000102670							Gm37436
ENSMUSG00000081742							Gm9051
ENSMUSG00000103082							Gm38124
ENSMUSG00000082395							Gm15480
ENSMUSG00000106444							Gm18748
ENSMUSG00000068113	ENSG00000135269	TES	ortholog_one2many	0	79.0754	77.1972	Gm4907
ENSMUSG00000081732							Gm15495
ENSMUSG00000060188	ENSG00000189377	CXCL17	ortholog_one2one	1	71.4286	71.4286	Cxcl17
ENSMUSG00000098318							Lockd
ENSMUSG00000030030	ENSG00000284308	C2orf81	ortholog_one2many	1	51.1706	52.0408	1700003E16Rik
ENSMUSG00000030030	ENSG00000159239	C2orf81	ortholog_one2many	0	37.7926	42.5612	1700003E16Rik
ENSMUSG00000051340							Olfr645
ENSMUSG00000106039	ENSG00000211685	IGLC7	ortholog_many2many	0	67.3077	66.0377	Iglc4
ENSMUSG00000106039	ENSG00000211675	IGLC1	ortholog_many2many	1	67.3077	66.0377	Iglc4
ENSMUSG00000106039	ENSG00000254709	IGLL5	ortholog_many2many	0	66.3462	32.243	Iglc4
ENSMUSG00000106039	ENSG00000211679	IGLC3	ortholog_many2many	1	67.3077	66.0377	Iglc4
ENSMUSG00000106039	ENSG00000211677	IGLC2	ortholog_many2many	1	67.3077	66.0377	Iglc4
ENSMUSG00000106039	ENSG00000128322	IGLL1	ortholog_many2many	0	65.3846	31.9249	Iglc4
ENSMUSG00000068394	ENSG00000103995	CEP152	ortholog_one2one	1	64.2281	65.2047	Cep152
ENSMUSG00000066263							Olfr639
ENSMUSG00000108503							Gm20949
ENSMUSG00000090102	ENSG00000135269	TES	ortholog_one2many	0	77.8049	75.772	Gm4985
ENSMUSG00000006469	ENSG00000198569	SLC34A3	ortholog_one2one	1	78.8686	79.1319	Slc34a3
ENSMUSG00000053714							4732471J01Rik
ENSMUSG00000112411							RP24-477D23.5
ENSMUSG00000094063	ENSG00000167360	OR51Q1	ortholog_one2many	1	81.3084	82.3344	Olfr638
ENSMUSG00000078787							Cyp2t4
ENSMUSG00000020064	ENSG00000148634	HERC4	ortholog_one2one	1	96.9495	96.2157	Herc4
ENSMUSG00000047013	ENSG00000163013	FBXO41	ortholog_one2one	1	97.1363	96.9143	Fbxo41
ENSMUSG00000030556	ENSG00000168904	LRRC28	ortholog_one2one	1	89.9183	89.9183	Lrrc28
ENSMUSG00000078122							F630028O10Rik
ENSMUSG00000073932	ENSG00000187918	OR51I2	ortholog_one2one	1	89.1026	89.1026	Olfr641
ENSMUSG00000107730							Gm44238
ENSMUSG00000074272	ENSG00000243130	PSG11	ortholog_many2many	0	28.9827	45.0746	Ceacam1
ENSMUSG00000074272	ENSG00000242221	PSG2	ortholog_many2many	0	29.5585	45.9701	Ceacam1
ENSMUSG00000074272	ENSG00000221826	PSG3	ortholog_many2many	0	29.5585	35.9813	Ceacam1
ENSMUSG00000074272	ENSG00000221878	PSG7	ortholog_many2many	0	19.7697	34.6801	Ceacam1
ENSMUSG00000074272	ENSG00000124469	CEACAM8	ortholog_many2many	0	34.5489	51.5759	Ceacam1
ENSMUSG00000074272	ENSG00000086548	CEACAM6	ortholog_many2many	0	34.5489	52.3256	Ceacam1
ENSMUSG00000074272	ENSG00000170848	PSG6	ortholog_many2many	0	30.1344	36.092	Ceacam1
ENSMUSG00000074272	ENSG00000105388	CEACAM5	ortholog_many2many	0	44.3378	32.906	Ceacam1
ENSMUSG00000074272	ENSG00000243137	PSG4	ortholog_many2many	0	29.9424	37.2315	Ceacam1
ENSMUSG00000074272	ENSG00000204941	PSG5	ortholog_many2many	0	21.1132	32.8358	Ceacam1
ENSMUSG00000074272	ENSG00000183668	PSG9	ortholog_many2many	0	30.1344	36.8545	Ceacam1
ENSMUSG00000074272	ENSG00000124467	PSG8	ortholog_many2many	0	31.094	38.0282	Ceacam1
ENSMUSG00000074272	ENSG00000079385	CEACAM1	ortholog_many2many	1	56.238	55.7034	Ceacam1
ENSMUSG00000074272	ENSG00000267881	AC011513.3	ortholog_many2many	0	14.3954	49.3421	Ceacam1
ENSMUSG00000074272	ENSG00000007306	CEACAM7	ortholog_many2many	0	22.2649	43.7736	Ceacam1
ENSMUSG00000074272	ENSG00000231924	PSG1	ortholog_many2many	0	30.9021	37.6168	Ceacam1
ENSMUSG00000109652							Gm45555
ENSMUSG00000055643							4931431F19Rik
ENSMUSG00000096555							Olfr944
ENSMUSG00000104951							Gm43413
ENSMUSG00000110912	ENSG00000280314	OR8K3	ortholog_one2many	0	76.3578	76.6026	Olfr1080
ENSMUSG00000058709	ENSG00000268797	CTC-490E21.12	ortholog_one2one	0	10.5012	66.6667	Egln2
ENSMUSG00000031540	ENSG00000083168	KAT6A	ortholog_one2one	1	89.1663	89.1218	Kat6a
ENSMUSG00000087270							Gm12983
ENSMUSG00000082315							Gm16523
ENSMUSG00000066262	ENSG00000167359	OR51I1	ortholog_one2one	1	87.8981	87.8981	Olfr640
ENSMUSG00000104270							Gm38298
ENSMUSG00000085049							Parvaos
ENSMUSG00000034032	ENSG00000103932	RPAP1	ortholog_one2one	1	79.2051	80.1149	Rpap1
ENSMUSG00000103852							Gm18658
ENSMUSG00000107955							Gm44027
ENSMUSG00000082833							Gm12982
ENSMUSG00000000085	ENSG00000010803	SCMH1	ortholog_one2one	1	87.5354	93.6364	Scmh1
ENSMUSG00000110012							Olfr644
ENSMUSG00000030770	ENSG00000197702	PARVA	ortholog_one2one	1	98.3871	88.835	Parva
ENSMUSG00000107833							Gm18791
ENSMUSG00000086090							Gm12531
ENSMUSG00000098226							Gm5272
ENSMUSG00000085002							Gm12984
ENSMUSG00000060512	ENSG00000154274	C4orf19	ortholog_one2one	1	57.508	57.3248	0610040J01Rik
ENSMUSG00000030811	ENSG00000099364	FBXL19	ortholog_one2one	1	97.4777	94.6686	Fbxl19
ENSMUSG00000109824							Olfr643
ENSMUSG00000030127	ENSG00000111652	COPS7A	ortholog_one2one	1	93.8628	94.5455	Cops7a
ENSMUSG00000056050	ENSG00000154305	MIA3	ortholog_one2one	0	77.5928	31.7777	Mia3
ENSMUSG00000030093	ENSG00000154764	WNT7A	ortholog_one2one	1	99.4269	99.4269	Wnt7a
ENSMUSG00000071633							Gm4952
ENSMUSG00000037270	ENSG00000138688	KIAA1109	ortholog_one2one	1	96.6633	96.6633	4932438A13Rik
ENSMUSG00000073931	ENSG00000181609	OR52D1	ortholog_one2one	1	87.8205	86.1635	Olfr646
ENSMUSG00000040274							Cdk6
ENSMUSG00000033326	ENSG00000066135	KDM4A	ortholog_one2one	1	93.609	93.609	Kdm4a
ENSMUSG00000049797							Olfr642
ENSMUSG00000053749							Gm9920
ENSMUSG00000090219							4930516K23Rik
ENSMUSG00000040936	ENSG00000168038	ULK4	ortholog_one2one	1	83.2941	83.2941	Ulk4
ENSMUSG00000100385							Gm29227
ENSMUSG00000082032							Gm12271
ENSMUSG00000086512							Gm12600
ENSMUSG00000022419	ENSG00000155792	DEPTOR	ortholog_one2one	1	96.088	96.088	Deptor
ENSMUSG00000100064							Gm28339
ENSMUSG00000087512	ENSG00000283247	RP11-638I8.1	ortholog_one2one	0	38.835	42.7808	Gm11985
ENSMUSG00000102106							2310043O21Rik
ENSMUSG00000095793							Gm20855
ENSMUSG00000107766							Gm44073
ENSMUSG00000073846							Gm12526
ENSMUSG00000044206	ENSG00000155659	VSIG4	ortholog_one2one	0	62.5	43.8596	Vsig4
ENSMUSG00000081615							Gm12539
ENSMUSG00000002100	ENSG00000134571	MYBPC3	ortholog_one2one	1	89.0454	89.325	Mybpc3
ENSMUSG00000038729	ENSG00000241978	AKAP2	ortholog_one2one	1	83.4267	77.5234	Akap2
ENSMUSG00000105534							Gm42435
ENSMUSG00000106588							Gm17590
ENSMUSG00000103150							Gm38291
ENSMUSG00000019297	ENSG00000196943	NOP9	ortholog_one2one	1	81.9182	81.9182	Nop9
ENSMUSG00000036707	ENSG00000135932	CAB39	ortholog_one2one	1	99.1202	99.1202	Cab39
ENSMUSG00000039501	ENSG00000124201	ZNFX1	ortholog_one2one	1	88.0566	87.6434	Znfx1
ENSMUSG00000030189	ENSG00000060138	YBX3	ortholog_one2one	1	88.9197	86.2903	Ybx3
ENSMUSG00000079146							Gm15353
ENSMUSG00000029663	ENSG00000127928	GNGT1	ortholog_one2one	1	97.2973	97.2973	Gngt1
ENSMUSG00000038039	ENSG00000135968	GCC2	ortholog_one2one	1	78.2143	78.0285	Gcc2
ENSMUSG00000085465							Gm15347
ENSMUSG00000040938	ENSG00000174326	SLC16A11	ortholog_one2one	1	87.472	83.0149	Slc16a11
ENSMUSG00000029047	ENSG00000157911	PEX10	ortholog_one2one	1	82.716	77.4566	Pex10
ENSMUSG00000082682							Gm15349
ENSMUSG00000086770							Gm15351
ENSMUSG00000082443							Gm12604
ENSMUSG00000031442	ENSG00000126217	MCF2L	ortholog_one2one	1	84	87.7333	Mcf2l
ENSMUSG00000099749							Gm29323
ENSMUSG00000099912							Gm28368
ENSMUSG00000037103	ENSG00000132017	DCAF15	ortholog_one2one	1	85.4232	90.8333	Dcaf15
ENSMUSG00000028233	ENSG00000137574	TGS1	ortholog_one2one	1	73.2708	73.2708	Tgs1
ENSMUSG00000100377							Gm28369
ENSMUSG00000085437							1700047A11Rik
ENSMUSG00000097107							Platr6
ENSMUSG00000100243							Gm28367
ENSMUSG00000028496	ENSG00000171843	MLLT3	ortholog_one2one	1	97.5395	97.7113	Mllt3
ENSMUSG00000103415							Gm37339
ENSMUSG00000037234	ENSG00000168172	HOOK3	ortholog_one2one	1	97.7716	97.7716	Hook3
ENSMUSG00000058402	ENSG00000197050	ZNF420	ortholog_one2one	1	85.4671	71.8023	Zfp420
ENSMUSG00000071724							Smpd5
ENSMUSG00000002058	ENSG00000109103	UNC119	ortholog_one2one	1	91.6667	91.6667	Unc119
ENSMUSG00000105066							Iglj4
ENSMUSG00000082976							Gm15056
ENSMUSG00000101902							Gm29115
ENSMUSG00000020804	ENSG00000129673	AANAT	ortholog_one2one	1	83.9024	68.254	Aanat
ENSMUSG00000104975							Iglj2
ENSMUSG00000022219	ENSG00000136305	CIDEB	ortholog_one2one	1	84.9315	84.9315	Cideb
